refId-ignore,uid,name,phone,email,address,city,Wt_Attribute_Match,Wt_Attribute_Score,id,,
81A6716D-748B-B62A-F2F2-B048897FFDA7,defaults345,"Branch, Maryam",157497145,egestas@yahoo.com,,,"[1844, 2344, 2844]","[2.5, 2.5, 1.5]",1005,,
A9D9CC07-C91C-D613-989D-D5FE64B821CC,base1479,Haley C. Glenn,1-622-778-6434,egestas@yahoo.couk,"3181 Ut, Ave",Gulfport,[1478],[3.0],522,,
9523BC9E-131D-658D-C6E4-CDB41355741E,base397,Wayne Hill,5531861877,egestas@yahoo.net,281-8132 Erat. St.,Bridgeport,[396],[3.0],1438,,
87788D11-881B-4E73-0BD6-B98472F12018,base1675,"Bolton, Amaya Q.",1-764-455-5612,eget.dictum@outlook.com,"980-3968 Purus, Avenue",Kailua,"[1674, 2174, 2674]","[3.0, 2.5, 1.5]",780,,
87788D11-881B-4E73-0BD6-B98472F12018,defaults175,"Bolton, Amaya Q.",1-764-455-5612,eget.dictum@outlook.com,,,"[1674, 2174, 2674]","[2.5, 2.5, 1.5]",780,,
B7BCD3AA-5A1F-C4BB-13D7-A1993994985A,base1058,"Mckenzie, Bruce",1-873-863-2987,eget.ipsum@icloud.ca,444-7136 Sit Ave,Little Rock,[1057],[3.0],61,,
35C656E4-428D-3762-1256-3D7C09653575,base345,Ivana N. Shaffer,(765) 426-3485,eget.laoreet@yahoo.com,"9977 Pellentesque, Street",Helena,[344],[3.0],1381,,
B3CB730D-6C9C-D293-7A98-3595A4197FF4,base1135,"Carney, Abraham P.",(914) 889-7853,eget.massa.suspendisse@outlook.ca,Ap #992-4783 Lectus Ave,Paradise,[1134],[3.0],146,,
648B8787-6B91-098F-3E66-1E7270184738,base602,"Kidd, Mannix",1-822-358-1248,eget.metus.eu@google.com,700-9569 Augue Street,Kailua,[601],[3.0],1668,,
BBBB9768-C50E-267C-C6C0-A0CAD6664AAD,base1982,"Marquez, Mechelle L.",6688627868,eget.metus.in@google.com,Ap #409-2070 Nec Av.,Racine,"[1981, 2481, 2981]","[3.0, 1.5, 1.5]",1191,,
BBBB9768-C50E-267C-C6C0-A0CAD6664AAD,defaults482,"Marquez, Mechelle L.",000-000-0000,eget.metus.in@google.com,,,"[1981, 2481]","[1.5, 1.5]",1192,,
4594609A-2988-9BB7-30C9-582716A39346,base600,Yetta D. Ryan,1-237-421-3377,eget.metus.in@yahoo.com,Ap #723-9769 Eu Rd.,Miami,[599],[3.0],1664,,
F87DD5B4-BC1E-19D4-E686-61F01B3BC5BC,base840,"Wolfe, Keefe",3636263622,eget.mollis.lectus@icloud.com,424-2647 Ac St.,Chattanooga,[839],[3.0],1934,,
13145A5E-664C-C2CA-E8A1-578E738365C1,base896,Jacob Peck,(323) 552-6515,eget.mollis@aol.com,Ap #207-5431 Mollis. St.,Des Moines,[895],[3.0],1996,,
891AD19E-6A51-3871-AB01-54725885B9CA,base1942,"Booker, Mohammad L.",(849) 573-5214,eget.mollis@yahoo.com,786-1509 Eros. Street,Lawton,"[1941, 2441, 2941]","[3.0, 2.5, 1.5]",1141,,
891AD19E-6A51-3871-AB01-54725885B9CA,defaults442,"Booker, Mohammad L.",(849) 573-5214,eget.mollis@yahoo.com,,,"[1941, 2441, 2941]","[2.5, 2.5, 1.5]",1141,,
935E10E8-7529-0AA9-D62B-7E98588C1DBB,base651,"Pratt, Briar N.",(403) 249-5638,eget.nisi@outlook.com,Ap #857-5814 Malesuada. Av.,Bloomington,[650],[3.0],1723,,
26231E56-0A96-9F42-C189-E8F59E874746,base778,"Drake, Roth",(768) 719-2774,eget.varius.ultrices@yahoo.com,Ap #378-2721 Augue Rd.,Sandy,[777],[3.0],1864,,
118FA765-C96A-B7F2-2B84-3CA9BCA171D8,base860,"Cortez, Ishmael U.",1-755-206-8524,eget.varius@google.com,Ap #297-8439 Eu Av.,Burlington,[859],[3.0],1955,,
9AB4A2D3-45C8-E563-E2C6-D413A58B1C8C,base108,"Le, Meghan J.",1-913-270-1637,eget.venenatis.a@aol.couk,371-2846 Metus Avenue,Provo,[107],[3.0],85,,
86BB2131-66CC-C561-213A-CF234184B721,base213,"Duffy, Buckminster",1256758958,eget.venenatis@google.ca,696-9342 Phasellus Rd.,Fayetteville,[212],[3.0],1230,,
B52C3ECA-7564-92E8-E4A1-585807112997,base1911,Ruth Todd,1-251-258-9408,eget@aol.com,"670-2187 Convallis, Rd.",Fresno,"[1910, 2410, 2910]","[3.0, 2.5, 1.5]",1095,,
B52C3ECA-7564-92E8-E4A1-585807112997,defaults411,Ruth Todd,1-251-258-9408,eget@aol.com,,,"[1910, 2410, 2910]","[2.5, 2.5, 1.5]",1095,,
109AB7C7-2112-A6AA-5311-E80AE8DC4C80,base473,"Cruz, Maya S.",(880) 621-1838,eget@google.net,740-4125 Massa Ave,Colchester,[472],[3.0],1522,,
88F3DADC-A923-CD20-BFE6-06B14B9EE581,base510,"Sheppard, Avye",(911) 888-2711,eget@icloud.com,639-5520 Nisl. Avenue,Madison,[509],[3.0],1563,,
DAAD4BFA-281F-D0FC-2AAC-A6B235D99651,base370,Jeanette Stafford,8483099214,eget@outlook.couk,"2589 Id, Rd.",Springfield,[369],[3.0],1409,,
1B4A1116-8851-D77F-58EF-3EB00CB77ACA,base594,"Mayer, Ursula V.",(327) 140-5163,eleifend.cras.sed@outlook.com,697-490 Non St.,Georgia,[593],[3.0],1658,,
103CA41F-7B74-44F9-14D2-19DC12A18D13,base1951,"Hughes, Howard",1-862-787-3437,eleifend.cras@icloud.com,9564 Mi Street,Casper,"[1950, 2450, 2950]","[3.0, 2.5, 1.5]",1153,,
103CA41F-7B74-44F9-14D2-19DC12A18D13,defaults451,"Hughes, Howard",1-862-787-3437,eleifend.cras@icloud.com,,,"[1950, 2450, 2950]","[2.5, 2.5, 1.5]",1153,,
D2AD61D3-21F5-B24F-6874-C57ECE89ED21,base523,"Bailey, Kasimir I.",(975) 445-7845,eleifend.egestas.sed@hotmail.com,634-4564 Vitae Street,Salem,[522],[3.0],1577,,
7EA62544-E6CE-579B-82FC-45742691F464,base297,"Wong, Steven B.",1-381-423-3618,eleifend.egestas.sed@yahoo.net,6473 Donec Rd.,Grand Rapids,[296],[3.0],1325,,
4A974902-134C-39E8-279B-75144C1EBEC8,base7,"Forbes, Alan",1-781-738-7514,eleifend.egestas@aol.edu,7217 Dolor Rd.,Tulsa,[6],[3.0],1781,,
DA9B5CC0-6D72-52B0-5A1B-92D498A97BB8,base808,"Pitts, Gavin E.",6598178781,eleifend.nec.malesuada@google.com,9755 Parturient Ave,Columbus,[807],[3.0],1900,,
8A15A9AD-5D5E-C9E5-3142-3F943A718BB1,base1891,"Church, Chaney H.",1-953-710-3831,eleifend.nec.malesuada@hotmail.com,373-8618 Taciti Rd.,Ketchikan,"[1890, 2390, 2890]","[3.0, 2.5, 1.5]",1063,,
8A15A9AD-5D5E-C9E5-3142-3F943A718BB1,defaults391,"Church, Chaney H.",1-953-710-3831,eleifend.nec.malesuada@hotmail.com,,,"[1890, 2390, 2890]","[2.5, 2.5, 1.5]",1063,,
2F23C255-BB2A-94A3-2F89-F237CBE497BC,base1635,"Brown, Kelly R.",1-445-628-5392,eleifend.nunc@hotmail.com,Ap #485-4712 Etiam Avenue,Bowling Green,"[1634, 1721, 2134, 2221, 2634]","[3.0, 1.0, 2.5, 1.0, 1.5]",726,,
2F23C255-BB2A-94A3-2F89-F237CBE497BC,defaults135,"Brown, Kelly R.",1-445-628-5392,eleifend.nunc@hotmail.com,,,"[1634, 1721, 2134, 2221, 2634]","[2.5, 1.0, 2.5, 1.0, 1.5]",726,,
5822B114-F7C4-D6E8-1821-DA5CBD536A88,base1722,"Sargent, Gray",1-442-341-2134,eleifend.nunc@hotmail.com,547-4329 Nonummy Rd.,St. Petersburg,"[1634, 1721, 2134, 2221, 2721]","[1.0, 3.0, 1.0, 2.5, 1.5]",727,,
5822B114-F7C4-D6E8-1821-DA5CBD536A88,defaults222,"Sargent, Gray",1-442-341-2134,eleifend.nunc@hotmail.com,,,"[1634, 1721, 2134, 2221, 2721]","[1.0, 2.5, 1.0, 2.5, 1.5]",727,,
D08A84D9-C263-2EC7-4748-A8630E97B837,base1767,"Ford, Alfreda",(362) 433-2561,eleifend.vitae.erat@icloud.com,"P.O. Box 802, 8812 Lectus Ave",Rutland,"[1766, 2266, 2766]","[3.0, 1.5, 1.5]",900,,
E9419C43-B8AE-8B64-4838-9B6C67C7195B,base17,Branden V. Davis,1-273-763-2173,eleifend.vitae@hotmail.edu,714-7511 Nec Ave,Wilmington,[16],[2.0],815,,
574E16FE-E08B-AD49-D435-118B61D3D85E,base1809,"Howard, Kaye",1-534-798-7135,eleifend@google.com,7270 Ut Avenue,Omaha,"[1808, 2308, 2808]","[3.0, 1.5, 1.5]",957,,
323096A6-FB7F-5DBD-8CDD-E2B3AA0C1928,base275,Zephr M. Byers,9904371926,eleifend@hotmail.org,377-2849 Erat Avenue,Memphis,[274],[3.0],1301,,
61564E10-1587-E7D3-B322-5E7A39671C27,base628,"Harrison, Scarlett Q.",774764658,eleifend@icloud.com,283 Feugiat St.,College,[627],[2.0],1696,,
8144D9EB-4BC1-1786-1DC3-CE4137D3D5AC,base1387,"Hooper, Samantha W.",1990179357,elementum.dui@yahoo.ca,523-1335 Mauris Ave,Houston,[1386],[3.0],422,,
4CD7A286-5520-5664-EEC1-81455D7E3676,base1163,Shana V. Miller,1-667-624-5506,elementum@google.couk,9371 Ultrices Av.,Waterbury,[1162],[3.0],177,,
EF3BCBE7-8A3C-49AB-AC16-9B7D8F97B277,base745,Quemby Y. Cook,(255) 895-8277,elementum@hotmail.com,336-3975 Ante Street,Essex,[744],[3.0],1831,,
7012472E-CB71-403A-7386-EDB2DBD3ACBE,base1688,Noah Beck,(488) 452-4042,elementum@icloud.com,9755 Egestas Rd.,Bellevue,"[1687, 2187, 2687]","[3.0, 2.5, 1.5]",796,,
7012472E-CB71-403A-7386-EDB2DBD3ACBE,defaults188,Noah Beck,(488) 452-4042,elementum@icloud.com,,,"[1687, 2187, 2687]","[2.5, 2.5, 1.5]",796,,
468C3967-017D-E421-193A-85945AA05673,base1574,"Sanchez, Cameron",5844215612,elementum@yahoo.com,"P.O. Box 385, 6491 Praesent Av.",Kaneohe,"[1573, 2073, 2573]","[3.0, 1.5, 1.5]",634,,
22153A86-6954-CAE5-54BC-44440B3E117F,base664,"Casey, Autumn",(406) 822-3499,elit.aliquam.auctor@aol.com,"P.O. Box 523, 2024 Dolor Avenue",Green Bay,[663],[3.0],1737,,
BB468836-B683-297F-7555-DD9DBD321A78,base545,Kim C. Brooks,1-811-283-2718,elit.aliquam.auctor@outlook.com,Ap #945-3669 Eu Ave,Missoula,[544],[2.0],1602,,
5C8D1EDB-4414-18D3-A543-3E4BFE7ADA95,base856,Vielka Mcmillan,(154) 636-2952,elit.curabitur@google.com,"554-3966 Elementum, Street",Springdale,[855],[3.0],1951,,
AB93B9CF-83E4-12E0-A800-2D82675C58B6,base777,Dominic X. Walls,(145) 428-4463,elit.dictum@icloud.com,Ap #751-5328 Arcu. Road,Grand Rapids,[776],[3.0],1863,,
45158EA3-7782-DEFF-BC6D-68F9D74E6AAD,base1620,"Robles, Kennedy V.",1-147-541-3817,elit.erat@google.com,Ap #244-5346 Praesent St.,Fort Worth,"[1619, 2119, 2619]","[3.0, 1.5, 1.5]",703,,
45158EA3-7782-DEFF-BC6D-68F9D74E6AAD,defaults120,"Robles, Kennedy V.",000-000-0000,elit.erat@google.com,,,"[1619, 2119]","[1.5, 1.5]",704,,
9C96D401-32BB-1D89-A2C3-023DD6CBCC3C,base804,Talon Gallagher,(259) 841-6116,elit.etiam.laoreet@hotmail.com,Ap #582-1138 Est. Road,Juneau,[803],[3.0],1896,,
9568E3A2-06A0-464A-D25E-5D2BAF66B953,base1432,Sonia Bird,1-230-402-3496,elit.nulla@hotmail.org,788-5490 Fusce Rd.,Green Bay,[1431],[3.0],472,,
97458379-CFDD-BC3F-9450-0BDABB5EEF2C,base1389,"Fields, Todd",(883) 482-5331,elit.nulla@outlook.net,"P.O. Box 708, 8883 Duis St.",Idaho Falls,[1388],[3.0],424,,
CE082DE5-07F8-ED12-B698-FBC5F89528A8,base219,Jillian Mann,1-571-765-1967,elit.pede.malesuada@hotmail.couk,"6202 Et, St.",Springfield,[218],[3.0],1236,,
9575BD6D-3F32-65BD-7AE7-E915B27DB61B,base336,"Adams, Haley",3617511158,elit.pellentesque.a@protonmail.edu,Ap #470-6157 Tellus. Rd.,Richmond,[335],[3.0],1371,,
6E58D522-368E-7E23-2D72-713233DDA20F,base1006,Montana K. Gaines,1-454-456-4583,elit.pellentesque@icloud.edu,379-7367 Lacus. Av.,Fairbanks,[1005],[3.0],7,,
8C74156D-14FB-B624-5814-B7DC42189236,base312,Nathaniel C. Velez,9170814867,elit.pretium.et@outlook.edu,"P.O. Box 928, 3605 Ipsum Rd.",Wichita,[311],[3.0],1344,,
7E97F5F4-EB2E-68C7-8C24-E2AAE340C149,base1999,"Potter, Rachel Y.",(581) 437-4682,elit@hotmail.com,Ap #160-6904 Dui. St.,Olathe,"[1998, 2498, 2998]","[3.0, 2.5, 1.5]",1211,,
7E97F5F4-EB2E-68C7-8C24-E2AAE340C149,defaults499,"Potter, Rachel Y.",(581) 437-4682,elit@hotmail.com,,,"[1998, 2498, 2998]","[2.5, 2.5, 1.5]",1211,,
0635E7E6-E30A-EDE9-9754-3063B903E6A6,base674,"Barrera, Dai",(437) 776-6367,elit@yahoo.com,729-2104 Aenean Rd.,Fort Smith,[673],[3.0],1747,,
5A3CF456-0CDB-DD97-C8BE-7ED3A4C63112,base1322,"Shannon, Simon",4871553765,enim.commodo@aol.ca,Ap #173-2454 Porttitor St.,Knoxville,[1321],[3.0],353,,
D7E93652-52C7-7A8C-32D3-8B1B75013D68,base1892,Octavius G. Norris,(924) 774-5833,enim.consequat@google.com,"P.O. Box 608, 2249 Sit Ave",Madison,"[871, 1891, 2391, 2891]","[1.0, 3.0, 2.5, 1.5]",1969,,
D7E93652-52C7-7A8C-32D3-8B1B75013D68,defaults392,Octavius G. Norris,(924) 774-5833,enim.consequat@google.com,,,"[871, 1891, 2391, 2891]","[1.0, 2.5, 2.5, 1.5]",1969,,
5A641D25-EA48-31DE-78C5-09B6EB979AFD,base180,Clinton Rollins,1-450-845-6511,enim.curabitur@hotmail.couk,"P.O. Box 146, 5505 Et Rd.",Evansville,[179],[3.0],943,,
1CDE16C4-A2B7-62D8-DA5B-DE157E1DA517,base1348,Hannah Thornton,(804) 524-5261,enim.curabitur@yahoo.org,"P.O. Box 809, 1625 Cum Road",West Valley City,"[345, 1347]","[1.0, 3.0]",1382,,
48AF86EB-ABB3-7786-E431-63B5E9761C0B,base346,Georgia H. Cline,1-491-626-1560,enim.curabitur@yahoo.org,"P.O. Box 192, 3963 Sapien. St.",Joliet,"[345, 1347]","[3.0, 1.0]",1382,,
89AE0A51-D512-82E2-25F0-19C6CC4DB84C,base107,"Hutchinson, Whoopi",3797677234,enim.diam.vel@protonmail.couk,796-1133 Consectetuer Street,Birmingham,[106],[3.0],74,,
9491317B-BA7D-2B51-5B75-D725D30B2E65,base1557,Nicole U. Bonner,1-356-652-7137,enim.etiam.imperdiet@outlook.com,5635 Dui Rd.,Newark,"[1556, 2056, 2556]","[3.0, 2.5, 1.5]",613,,
9491317B-BA7D-2B51-5B75-D725D30B2E65,defaults57,Nicole U. Bonner,1-356-652-7137,enim.etiam.imperdiet@outlook.com,,,"[1556, 2056, 2556]","[2.5, 2.5, 1.5]",613,,
87E727AE-6952-E7AC-A775-193049015F7B,base634,Breanna Ayala,8451537829,enim.gravida@outlook.com,"Ap #160-9095 A, Avenue",St. Petersburg,[633],[2.0],1704,,
70C40C6C-7E04-61DB-A817-A8E898C39238,base1843,"Mejia, Russell",2400243373,enim.mauris@google.com,"P.O. Box 495, 9745 Erat. Avenue",Metairie,"[1842, 2342, 2842]","[3.0, 2.5, 1.5]",1003,,
70C40C6C-7E04-61DB-A817-A8E898C39238,defaults343,"Mejia, Russell",2400243373,enim.mauris@google.com,,,"[1842, 2342, 2842]","[2.5, 2.5, 1.5]",1003,,
BA4E41D8-BA57-275E-9442-367DD34AC60E,base1624,"Cherry, Evelyn",(272) 522-7625,enim.mi@yahoo.com,"848-3078 Pede, Street",St. Petersburg,"[1623, 2123, 2623]","[3.0, 2.5, 1.5]",713,,
BA4E41D8-BA57-275E-9442-367DD34AC60E,defaults124,"Cherry, Evelyn",(272) 522-7625,enim.mi@yahoo.com,,,"[1623, 2123, 2623]","[2.5, 2.5, 1.5]",713,,
4A3E02E7-393A-C212-091C-2E9B56713A19,base1017,Felix Holland,1-636-571-5828,enim.nec.tempus@google.couk,Ap #760-2128 Blandit Rd.,Fort Wayne,[1016],[2.0],20,,
9312B723-7665-A24A-6BD7-509147D6F714,base938,"Rowe, Fay I.",8725782091,enim.nec@hotmail.com,Ap #426-9656 Vivamus Street,Columbia,[937],[3.0],2041,,
5593F593-929E-1B9E-3927-A6017E946BFF,base1909,"Mcgowan, Bree V.",(734) 418-8380,enim.nisl.elementum@aol.com,1758 Convallis Avenue,Hattiesburg,"[1908, 2408, 2908]","[3.0, 2.5, 1.5]",1092,,
5593F593-929E-1B9E-3927-A6017E946BFF,defaults409,"Mcgowan, Bree V.",(734) 418-8380,enim.nisl.elementum@aol.com,,,"[1908, 2408, 2908]","[2.5, 2.5, 1.5]",1092,,
CF52E9AE-F4CC-23B9-AA20-E4E5CED0E56C,base1122,Maya Armstrong,1-750-268-5257,enim.non@aol.com,"Ap #765-8330 Nec, Ave",Frankfort,[1121],[3.0],132,,
D453CC92-FA18-CA6B-2868-F493A671B09C,base1859,Helen Guy,(323) 365-5223,enim.nunc@hotmail.com,"685-5538 Tortor, St.",Des Moines,"[1858, 2358, 2858]","[3.0, 2.0, 1.5]",1022,,
D453CC92-FA18-CA6B-2868-F493A671B09C,defaults359,John Doe,(323) 365-5223,enim.nunc@hotmail.com,,,"[1858, 2358, 2858]","[2.0, 2.5, 1.0]",1022,,
E6C76219-3CE6-6918-BAAE-0A894EDB13A1,base1917,Carter Howe,8522385675,enim.sed.nulla@yahoo.com,Ap #783-8724 At Rd.,Omaha,"[1916, 2416, 2916]","[3.0, 2.0, 1.5]",1103,,
E6C76219-3CE6-6918-BAAE-0A894EDB13A1,defaults417,John Doe,8522385675,enim.sed.nulla@yahoo.com,,,"[1916, 2416, 2916]","[2.0, 2.5, 1.0]",1103,,
394D0CBE-1D47-3A35-4EB2-754D45A5C165,base1712,"Anthony, Carolyn N.",6710048414,enim.sed@google.com,Ap #710-626 Mauris. Ave,Evansville,"[1711, 2211, 2711]","[3.0, 1.5, 1.5]",830,,
394D0CBE-1D47-3A35-4EB2-754D45A5C165,defaults212,"Anthony, Carolyn N.",000-000-0000,enim.sed@google.com,,,"[1711, 2211]","[1.5, 1.5]",831,,
AF1AC9BB-F276-6262-455C-34CB83499EE1,base424,"Jordan, Arden",3466767561,enim.sed@protonmail.net,131-916 Arcu. St.,Chattanooga,[423],[3.0],1469,,
5B73FBC3-2730-D6DD-7ED8-BB54B57996AE,base1094,"Joyner, Leroy T.",7533225172,enim.sit@protonmail.couk,Ap #781-6744 Nibh. Rd.,Birmingham,[1093],[3.0],100,,
A9A3E3B6-17C8-A13B-4D66-6A202DDD4782,base135,"Velazquez, Merritt",3060865671,enim.suspendisse.aliquet@google.couk,554-3666 Fermentum St.,Oklahoma City,[134],[3.0],383,,
05172DA0-5806-1BBC-2BEC-4651485D453C,base1551,"Singleton, Nyssa",1-552-974-4565,enim.suspendisse@outlook.com,349-5563 Risus. St.,Vancouver,"[1550, 2050, 2550]","[3.0, 2.5, 1.5]",607,,
05172DA0-5806-1BBC-2BEC-4651485D453C,defaults51,"Singleton, Nyssa",1-552-974-4565,enim.suspendisse@outlook.com,,,"[1550, 2050, 2550]","[2.5, 2.5, 1.5]",607,,
220AAB97-BB60-6A74-EB10-3E7175DEB718,base1730,Dana Stanton,6542759763,enim@aol.com,3901 Vitae Rd.,Bellevue,"[1729, 2229, 2729]","[3.0, 2.5, 1.5]",853,,
220AAB97-BB60-6A74-EB10-3E7175DEB718,defaults230,Dana Stanton,6542759763,enim@aol.com,,,"[1729, 2229, 2729]","[2.5, 2.5, 1.5]",853,,
CD29DA87-3F92-4027-9E18-E2915DF1E092,base1471,Rhona V. Russell,8226680256,enim@hotmail.ca,"P.O. Box 331, 1345 Senectus Rd.",Waterbury,[1470],[3.0],514,,
8B4D9710-3FFB-04DD-8387-A770567BABA4,base305,Rosalyn L. Johnson,(584) 706-5878,enim@hotmail.net,659-5468 Ullamcorper. Avenue,Oklahoma City,"[304, 1446]","[3.0, 1.0]",1337,,
B617868C-481E-9226-BF60-8C5A72BA785D,base1447,"Campbell, Slade",1-979-268-5028,enim@hotmail.net,110-185 Ut Av.,Mobile,"[304, 1446]","[1.0, 3.0]",1337,,
89B694B3-7CC5-C591-26D3-A155ADA59A15,base229,Asher O'brien,2185472499,enim@icloud.couk,868-2250 Nunc. St.,Spokane,[228],[3.0],1248,,
FFA7FE9E-5B9C-E597-D924-4AA3D1AAE1CC,base42,"Sparks, Bruno J.",5053868332,enim@outlook.com,"P.O. Box 212, 9741 Adipiscing. Av.",Bellevue,[41],[3.0],1465,,
471E6DF1-98C5-3512-97DB-FCCD87328471,base361,Raymond Lancaster,(565) 724-5368,enim@outlook.net,"P.O. Box 429, 8714 In Avenue",Sioux City,[360],[3.0],1400,,
443176A6-92BE-96FF-F58B-517AF32BDDDF,base1195,Latifah Britt,1637717721,enim@protonmail.ca,907-9141 Integer Rd.,Augusta,[1194],[3.0],211,,
7E6D1076-3143-1A8D-4D2C-80DEAC2FD32A,base289,Phillip M. Reid,(426) 327-3947,enim@protonmail.net,507-4885 Et St.,Houston,[288],[3.0],1316,,
89C83410-AE17-4793-6A12-1FD0B572D57A,base890,"Bond, Lucian",1-230-441-0858,erat.eget@google.com,580-7747 Nam Street,Hillsboro,[889],[2.0],1991,,
F6C7E989-F2EC-21D1-6993-65287E13CA81,base1639,"Avery, Lyle",6188160892,erat.etiam@yahoo.com,"568-5162 Lorem, St.",Wyoming,"[1638, 2138, 2638]","[3.0, 2.0, 1.5]",732,,
F6C7E989-F2EC-21D1-6993-65287E13CA81,defaults139,John Doe,6188160892,erat.etiam@yahoo.com,,,"[1638, 2138, 2638]","[2.0, 2.5, 1.0]",732,,
2BD14306-E5D8-A50A-04A2-8A1F15255E25,base1138,Ruth Y. Downs,2768814138,erat.in@hotmail.net,Ap #708-8300 Nibh Av.,Tucson,[1137],[3.0],149,,
8069403D-E943-69E8-7C70-8C53E2CEA381,base1548,"Beck, Hollee",1-688-909-5332,erat.neque.non@yahoo.com,"P.O. Box 902, 1440 Libero Rd.",Kailua,"[1547, 2047, 2547]","[3.0, 2.5, 1.5]",603,,
8069403D-E943-69E8-7C70-8C53E2CEA381,defaults48,"Beck, Hollee",1-688-909-5332,erat.neque.non@yahoo.com,,,"[1547, 2047, 2547]","[2.5, 2.5, 1.5]",603,,
88CD9C7D-EAB5-484E-BD2E-9AD6E39326FC,base22,"Beasley, Deanna",(258) 594-2975,erat.neque@hotmail.ca,252-1963 Ornare Ave,Sioux City,[21],[3.0],1238,,
E75B8DED-4DA1-207C-1523-E7C377527714,defaults404,Brennan Hanson,000-000-0000,erat.neque@outlook.com,,,No Match,No score,0,,
E75B8DED-4DA1-207C-1523-E7C377527714,base1904,Brennan Hanson,2755620924,erat.neque@outlook.com,483-7527 Ante. St.,Hartford,"[1903, 2903]","[2.0, 1.5]",1083,,
2C4B72E8-D489-A44B-23E8-4B1C8E7C7846,base1067,Fletcher Callahan,(444) 739-5647,erat.neque@yahoo.com,"P.O. Box 703, 9984 Fringilla Avenue",Toledo,[1066],[3.0],70,,
2ABC7277-F196-AF7A-213C-9BEA487154BB,base1442,"Joyner, Ainsley",(998) 617-6660,erat.nonummy.ultricies@icloud.couk,7630 Ultricies St.,Gary,[1441],[3.0],483,,
C9A9AD8A-CC23-D449-F540-372589A440A3,base1905,Carson David,1-813-497-9272,erat.nonummy@icloud.com,"P.O. Box 544, 5009 Malesuada St.",Tallahassee,"[1904, 2404, 2904]","[3.0, 1.0, 1.5]",1084,,
C9A9AD8A-CC23-D449-F540-372589A440A3,defaults405,John Doe,000-000-0000,erat.nonummy@icloud.com,,,"[1904, 2404]","[1.0, 1.5]",1085,,
67CAA249-6901-FF51-3EA4-F75A494453BF,base1371,"Carrillo, Chanda",1-217-315-3385,erat.semper@google.ca,396-9782 Phasellus Ave,Honolulu,[1370],[3.0],405,,
2481A98D-D3AE-4C6E-56AC-37DE65A80B96,base140,"Coffey, Abraham D.",1-224-273-3483,erat.vel@protonmail.edu,"P.O. Box 765, 7931 Dis Ave",Southaven,[139],[3.0],437,,
1B83DC3D-20CC-DF44-7BC5-419C2B6582D6,base325,Callum W. Waller,1-829-876-6269,erat.vitae@aol.edu,9895 Tempus Rd.,Gary,[324],[3.0],1357,,
47A82178-484C-A955-5E54-771E1C6B87CA,base40,Hasad Woodward,1-973-678-7858,erat.vitae@protonmail.edu,"P.O. Box 789, 1892 Aenean St.",Warren,[39],[2.0],1442,,
41512EAF-847F-9837-5562-81B766E2E1D9,base344,Marny T. Good,(867) 201-7767,erat.volutpat.nulla@aol.org,6821 Odio. Road,Frankfort,[343],[3.0],1380,,
37888D92-63F8-3871-8E03-37212BB3D4CB,base495,"Noel, Cadman",1-762-728-1517,erat.volutpat@protonmail.net,"P.O. Box 510, 7875 Tincidunt, St.",Columbia,[494],[3.0],1546,,
097E8832-D997-27C4-5D1F-569BE8ED97DD,base1335,"Quinn, Raja E.",1-785-351-8431,erat.volutpat@protonmail.org,6667 Erat St.,Meridian,[1334],[3.0],367,,
8B786CB1-48BD-E335-6DAC-86799A207854,base254,"Chandler, Oleg",(535) 942-3884,erat@aol.ca,709-874 Accumsan St.,Southaven,[253],[3.0],1278,,
576132B3-E3EC-670F-D3AE-58447BACAE48,base1937,"Rowland, Hector S.",2028125622,erat@aol.com,Ap #901-2281 Lectus Rd.,Allentown,"[1936, 2436, 2936]","[3.0, 1.5, 1.5]",1133,,
576132B3-E3EC-670F-D3AE-58447BACAE48,defaults437,"Rowland, Hector S.",000-000-0000,erat@aol.com,,,"[1936, 2436]","[1.5, 1.5]",1134,,
3BE13262-A1F3-4E91-5333-183B13813A3C,base103,"Holloway, Maya",(531) 852-5824,erat@hotmail.com,"Ap #426-4603 Eget, St.",Cheyenne,[102],[3.0],32,,
87C733C4-56FE-8ADC-A3BE-1249BA6EAB55,base168,"Kelly, Nichole",3710572951,erat@hotmail.edu,Ap #795-3082 Consectetuer Rd.,Shreveport,[167],[3.0],786,,
7EA52D6C-3E68-8151-E5A6-DB4741B149B2,base1602,Shannon V. Whitney,1-922-271-1857,erat@yahoo.com,945-6518 Posuere St.,Bangor,"[1601, 2101, 2601]","[3.0, 1.5, 1.5]",674,,
7EA52D6C-3E68-8151-E5A6-DB4741B149B2,defaults102,Shannon V. Whitney,000-000-0000,erat@yahoo.com,,,"[1601, 2101]","[1.5, 1.5]",675,,
25CA4E67-5368-4C2D-D047-3129E6D52EC8,base1528,Cassady J. Cole,1-500-262-2596,eros.nam.consequat@google.com,"P.O. Box 406, 4544 Erat Av.",Gary,"[1527, 2027, 2527]","[2.0, 1.0, 1.5]",579,,
25CA4E67-5368-4C2D-D047-3129E6D52EC8,defaults28,John Doe,1-500-262-2596,eros.nam.consequat@google.com,,,"[1527, 2027, 2527]","[1.0, 1.5, 1.0]",579,,
15D8492D-A789-628C-251B-3EFACC1B389E,base519,"Pace, Yen",4535635483,eros.nam.consequat@hotmail.com,Ap #529-1061 Ullamcorper. Ave,Chesapeake,[518],[3.0],1572,,
